진단지역,ID,그룹,Data No.,유형,Category 1 type,Category 2 type,등록일시,위도,경도,대분류,중분류,질문_Num,질문_기준,질문_내용,점수,리뷰,이미지경로
범일초등학교,smile2me,1,1986,2,2,2,2024.08.30 03:45:05,35.1531532,129.0502167,보도 (공공공간),횡단보도,6,심미성,횡단보도를 구성하는 시설물과 마감재는 심미적으로 주변 환경과 조화를 이루도록 디자인 되었나요?,2,차량 소통이 많은 곳임에도 불구하고 횡단보도가 없음,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1986_139_240830_91_101
범일초등학교,smile2me,1,1985,2,2,2,2024.08.29 23:53:41,35.1351351,129.0436834,공공건축물,계단,1,접근성,"건축물의 계단은 개방성을 확보하고, 이동공간(보행로) 및 주변 건축물에서 접근하기 편리한가요?",2,"대전 바보 앞에 도로이나 어떠한 구조물이나 표시가 없어 보행자가 조심하지 않으면 사고나 위험이 있음
",https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1985_139_240829_93_105
범일초등학교,smile2me,1,1985,2,2,2,2024.08.29 23:53:41,35.1351351,129.0436834,공공건축물,계단,2,이동성,건축물 계단은 단차와 깊이는 이동하기 적절한가요?,2,"대전 바보 앞에 도로이나 어떠한 구조물이나 표시가 없어 보행자가 조심하지 않으면 사고나 위험이 있음
",https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1985_139_240829_93_105
범일초등학교,smile2me,1,1985,2,2,2,2024.08.29 23:53:41,35.1351351,129.0436834,공공건축물,계단,3,안전성,"건축물 계단은 논슬립 등 미끄럼 방지턱, 손잡이와 같은 보조 수단을 통해 보행자가 안전하게 이동할 수 있나요?",1,"대전 바보 앞에 도로이나 어떠한 구조물이나 표시가 없어 보행자가 조심하지 않으면 사고나 위험이 있음
",https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1985_139_240829_93_105
범일초등학교,smile2me,1,1985,2,2,2,2024.08.29 23:53:41,35.1351351,129.0436834,공공건축물,계단,4,정보제공성,"건축물 계단은 진행방향 목적지, 층(floor) 등 편의 정보를 제공하나요?",1,"대전 바보 앞에 도로이나 어떠한 구조물이나 표시가 없어 보행자가 조심하지 않으면 사고나 위험이 있음
",https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1985_139_240829_93_105
범일초등학교,smile2me,1,1985,2,2,2,2024.08.29 23:53:41,35.1351351,129.0436834,공공건축물,계단,5,포용성,"건축물 계단은 리프트, 점자블럭, 점자, 자전거 이동 레일 등 누구나 이동하기 편하도록 지원하나요?",1,"대전 바보 앞에 도로이나 어떠한 구조물이나 표시가 없어 보행자가 조심하지 않으면 사고나 위험이 있음
",https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1985_139_240829_93_105
범일초등학교,smile2me,1,1985,2,2,2,2024.08.29 23:53:41,35.1351351,129.0436834,공공건축물,계단,6,심미성,건축물의 계단은 심미적으로 주변 환경이나 인테리어와 조화를 이루도록 디자인 되었나요?,1,"대전 바보 앞에 도로이나 어떠한 구조물이나 표시가 없어 보행자가 조심하지 않으면 사고나 위험이 있음
",https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1985_139_240829_93_105
범일초등학교,smile2me,1,1984,2,2,2,2024.08.29 23:52:05,35.1351351,129.0436834,공공건축물,계단,1,접근성,"건축물의 계단은 개방성을 확보하고, 이동공간(보행로) 및 주변 건축물에서 접근하기 편리한가요?",2,계단 폭도 들쭉날쭉이고 손잡이에 농작물들이 점령하고 있어 계단손잡이의 기능을 상실함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1984_139_240829_93_105
범일초등학교,smile2me,1,1984,2,2,2,2024.08.29 23:52:05,35.1351351,129.0436834,공공건축물,계단,2,이동성,건축물 계단은 단차와 깊이는 이동하기 적절한가요?,1,계단 폭도 들쭉날쭉이고 손잡이에 농작물들이 점령하고 있어 계단손잡이의 기능을 상실함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1984_139_240829_93_105
범일초등학교,smile2me,1,1984,2,2,2,2024.08.29 23:52:05,35.1351351,129.0436834,공공건축물,계단,3,안전성,"건축물 계단은 논슬립 등 미끄럼 방지턱, 손잡이와 같은 보조 수단을 통해 보행자가 안전하게 이동할 수 있나요?",1,계단 폭도 들쭉날쭉이고 손잡이에 농작물들이 점령하고 있어 계단손잡이의 기능을 상실함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1984_139_240829_93_105
범일초등학교,smile2me,1,1984,2,2,2,2024.08.29 23:52:05,35.1351351,129.0436834,공공건축물,계단,4,정보제공성,"건축물 계단은 진행방향 목적지, 층(floor) 등 편의 정보를 제공하나요?",1,계단 폭도 들쭉날쭉이고 손잡이에 농작물들이 점령하고 있어 계단손잡이의 기능을 상실함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1984_139_240829_93_105
범일초등학교,smile2me,1,1984,2,2,2,2024.08.29 23:52:05,35.1351351,129.0436834,공공건축물,계단,5,포용성,"건축물 계단은 리프트, 점자블럭, 점자, 자전거 이동 레일 등 누구나 이동하기 편하도록 지원하나요?",1,계단 폭도 들쭉날쭉이고 손잡이에 농작물들이 점령하고 있어 계단손잡이의 기능을 상실함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1984_139_240829_93_105
범일초등학교,smile2me,1,1984,2,2,2,2024.08.29 23:52:05,35.1351351,129.0436834,공공건축물,계단,6,심미성,건축물의 계단은 심미적으로 주변 환경이나 인테리어와 조화를 이루도록 디자인 되었나요?,1,계단 폭도 들쭉날쭉이고 손잡이에 농작물들이 점령하고 있어 계단손잡이의 기능을 상실함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1984_139_240829_93_105
범일초등학교,smile2me,1,1983,2,2,2,2024.08.29 23:49:15,35.1351351,129.0436834,공공건축물,계단,1,접근성,"건축물의 계단은 개방성을 확보하고, 이동공간(보행로) 및 주변 건축물에서 접근하기 편리한가요?",2,잡초가 곳곳에 있고 관리가 되지 않아 정비가 필요함,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1983_139_240829_93_105
범일초등학교,smile2me,1,1983,2,2,2,2024.08.29 23:49:15,35.1351351,129.0436834,공공건축물,계단,2,이동성,건축물 계단은 단차와 깊이는 이동하기 적절한가요?,2,잡초가 곳곳에 있고 관리가 되지 않아 정비가 필요함,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1983_139_240829_93_105
범일초등학교,smile2me,1,1983,2,2,2,2024.08.29 23:49:15,35.1351351,129.0436834,공공건축물,계단,3,안전성,"건축물 계단은 논슬립 등 미끄럼 방지턱, 손잡이와 같은 보조 수단을 통해 보행자가 안전하게 이동할 수 있나요?",3,잡초가 곳곳에 있고 관리가 되지 않아 정비가 필요함,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1983_139_240829_93_105
범일초등학교,smile2me,1,1983,2,2,2,2024.08.29 23:49:15,35.1351351,129.0436834,공공건축물,계단,4,정보제공성,"건축물 계단은 진행방향 목적지, 층(floor) 등 편의 정보를 제공하나요?",1,잡초가 곳곳에 있고 관리가 되지 않아 정비가 필요함,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1983_139_240829_93_105
범일초등학교,smile2me,1,1983,2,2,2,2024.08.29 23:49:15,35.1351351,129.0436834,공공건축물,계단,5,포용성,"건축물 계단은 리프트, 점자블럭, 점자, 자전거 이동 레일 등 누구나 이동하기 편하도록 지원하나요?",1,잡초가 곳곳에 있고 관리가 되지 않아 정비가 필요함,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1983_139_240829_93_105
범일초등학교,smile2me,1,1983,2,2,2,2024.08.29 23:49:15,35.1351351,129.0436834,공공건축물,계단,6,심미성,건축물의 계단은 심미적으로 주변 환경이나 인테리어와 조화를 이루도록 디자인 되었나요?,1,잡초가 곳곳에 있고 관리가 되지 않아 정비가 필요함,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1983_139_240829_93_105
범일초등학교,smile2me,1,1982,2,2,2,2024.08.29 23:45:39,35.1531532,129.0502167,보도 (공공공간),보도,1,접근성,보행로는 시설물이나 차량진입로 등으로 인해 단절되지 않고 접근하기 편리한가요?,1,도로가 넓고 차량 소통이 많으나 보행로가 확보되어 있지 않음.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1982_139_240829_91_98
범일초등학교,smile2me,1,1982,2,2,2,2024.08.29 23:45:39,35.1531532,129.0502167,보도 (공공공간),보도,2,이동성,보행로는 보행이동 동선 상에 마감재 포장 등으로 인한 단차가 없이 이동하기 편안한가요?,2,도로가 넓고 차량 소통이 많으나 보행로가 확보되어 있지 않음.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1982_139_240829_91_98
범일초등학교,smile2me,1,1982,2,2,2,2024.08.29 23:45:39,35.1531532,129.0502167,보도 (공공공간),보도,3,안전성,보행로는 안전하고 편안하게 통행할 수 있나요?,1,도로가 넓고 차량 소통이 많으나 보행로가 확보되어 있지 않음.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1982_139_240829_91_98
범일초등학교,smile2me,1,1982,2,2,2,2024.08.29 23:45:39,35.1531532,129.0502167,보도 (공공공간),보도,4,정보제공성,"보행구역은 마감재 색상, 질감 등으로 명확하게 구분되었나요?",1,도로가 넓고 차량 소통이 많으나 보행로가 확보되어 있지 않음.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1982_139_240829_91_98
범일초등학교,smile2me,1,1982,2,2,2,2024.08.29 23:45:39,35.1531532,129.0502167,보도 (공공공간),보도,5,포용성,보행로는 사회적 교통약자(휠체어) 및 장애인을 위한 시설(점자블록)이 적절하게 설치되었나요?,1,도로가 넓고 차량 소통이 많으나 보행로가 확보되어 있지 않음.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1982_139_240829_91_98
범일초등학교,smile2me,1,1982,2,2,2,2024.08.29 23:45:39,35.1531532,129.0502167,보도 (공공공간),보도,6,심미성,보행로는 심미적으로 주변 환경과 조화를 이루도록 디자인 되었나요?,1,도로가 넓고 차량 소통이 많으나 보행로가 확보되어 있지 않음.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1982_139_240829_91_98
범일초등학교,smile2me,1,1981,2,2,2,2024.08.29 06:57:27,35.1351351,129.0657157,보도 (공공공간),보도,1,접근성,보행로는 시설물이나 차량진입로 등으로 인해 단절되지 않고 접근하기 편리한가요?,1,경사가 급한 곳인데 일방통행로이고 주택이 많으나 보행로가 확보되어 있지 않아 보행자의 안전을 위협함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1981_139_240829_91_98
범일초등학교,smile2me,1,1981,2,2,2,2024.08.29 06:57:27,35.1351351,129.0657157,보도 (공공공간),보도,2,이동성,보행로는 보행이동 동선 상에 마감재 포장 등으로 인한 단차가 없이 이동하기 편안한가요?,1,경사가 급한 곳인데 일방통행로이고 주택이 많으나 보행로가 확보되어 있지 않아 보행자의 안전을 위협함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1981_139_240829_91_98
범일초등학교,smile2me,1,1981,2,2,2,2024.08.29 06:57:27,35.1351351,129.0657157,보도 (공공공간),보도,3,안전성,보행로는 안전하고 편안하게 통행할 수 있나요?,1,경사가 급한 곳인데 일방통행로이고 주택이 많으나 보행로가 확보되어 있지 않아 보행자의 안전을 위협함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1981_139_240829_91_98
범일초등학교,smile2me,1,1981,2,2,2,2024.08.29 06:57:27,35.1351351,129.0657157,보도 (공공공간),보도,4,정보제공성,"보행구역은 마감재 색상, 질감 등으로 명확하게 구분되었나요?",1,경사가 급한 곳인데 일방통행로이고 주택이 많으나 보행로가 확보되어 있지 않아 보행자의 안전을 위협함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1981_139_240829_91_98
범일초등학교,smile2me,1,1981,2,2,2,2024.08.29 06:57:27,35.1351351,129.0657157,보도 (공공공간),보도,5,포용성,보행로는 사회적 교통약자(휠체어) 및 장애인을 위한 시설(점자블록)이 적절하게 설치되었나요?,1,경사가 급한 곳인데 일방통행로이고 주택이 많으나 보행로가 확보되어 있지 않아 보행자의 안전을 위협함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1981_139_240829_91_98
범일초등학교,smile2me,1,1981,2,2,2,2024.08.29 06:57:27,35.1351351,129.0657157,보도 (공공공간),보도,6,심미성,보행로는 심미적으로 주변 환경과 조화를 이루도록 디자인 되었나요?,1,경사가 급한 곳인데 일방통행로이고 주택이 많으나 보행로가 확보되어 있지 않아 보행자의 안전을 위협함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1981_139_240829_91_98
범일초등학교,smile2me,1,1980,2,2,2,2024.08.29 06:54:30,35.1351351,129.0657157,보도 (공공공간),횡단보도,1,접근성,횡단보도의 진입부는 위치 확인이 쉽고 접근하기 편리한가요?,1,차량이 다니는 길이지만 사람도 다니는길인데 횡단보도나 보행로가 확보되어 있지 않고 반사경 등도 없어 보행자 및 운전자에게 위험함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1980_139_240829_91_101
범일초등학교,smile2me,1,1980,2,2,2,2024.08.29 06:54:30,35.1351351,129.0657157,보도 (공공공간),횡단보도,2,이동성,"횡단보도는 보행장애물, 파손, 시설물 등에 의해 방해받지 않고 이동하기 편리한가요?",1,차량이 다니는 길이지만 사람도 다니는길인데 횡단보도나 보행로가 확보되어 있지 않고 반사경 등도 없어 보행자 및 운전자에게 위험함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1980_139_240829_91_101
범일초등학교,smile2me,1,1980,2,2,2,2024.08.29 06:54:30,35.1351351,129.0657157,보도 (공공공간),횡단보도,3,안전성,횡단보도는 대기  보행자 보호를 위해 운전자의 눈에 잘 띄면서 차량진입은 불가능한 안전한 구조인가요?,1,차량이 다니는 길이지만 사람도 다니는길인데 횡단보도나 보행로가 확보되어 있지 않고 반사경 등도 없어 보행자 및 운전자에게 위험함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1980_139_240829_91_101
범일초등학교,smile2me,1,1980,2,2,2,2024.08.29 06:54:30,35.1351351,129.0657157,보도 (공공공간),횡단보도,4,정보제공성,횡단보도 신호등에 시간표시기가 설치되었는가요?,1,차량이 다니는 길이지만 사람도 다니는길인데 횡단보도나 보행로가 확보되어 있지 않고 반사경 등도 없어 보행자 및 운전자에게 위험함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1980_139_240829_91_101
범일초등학교,smile2me,1,1980,2,2,2,2024.08.29 06:54:30,35.1351351,129.0657157,보도 (공공공간),횡단보도,5,포용성,횡단보도는 양단 진입부에 점자블록 등 교통약자를 위한 시설을 충분하게 갖추었나요?,1,차량이 다니는 길이지만 사람도 다니는길인데 횡단보도나 보행로가 확보되어 있지 않고 반사경 등도 없어 보행자 및 운전자에게 위험함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1980_139_240829_91_101
범일초등학교,smile2me,1,1980,2,2,2,2024.08.29 06:54:30,35.1351351,129.0657157,보도 (공공공간),횡단보도,6,심미성,횡단보도를 구성하는 시설물과 마감재는 심미적으로 주변 환경과 조화를 이루도록 디자인 되었나요?,1,차량이 다니는 길이지만 사람도 다니는길인데 횡단보도나 보행로가 확보되어 있지 않고 반사경 등도 없어 보행자 및 운전자에게 위험함.,https://tndl-nextchain.s3.ap-northeast-2.amazonaws.com/1980_139_240829_91_101
